,neg,neu,pos
i could buy 5 pizza from lil caesar instead of twitter blue,0.12999999523162842,0.5770000219345093,0.2930000126361847
on a real im glad that some people who actually deserve to get a badge have it now unfortunately so many people are going to abuse this twitter blue subscription thingy,0.29899999499320984,0.4099999964237213,0.29100000858306885
effective immediately all twitter blue subscriptions will include a free cpc membership,0.00800000037997961,0.7049999833106995,0.28700000047683716
i have needed twitter blue all my life it gives me 30 seconds after i hit tweet to say yes but i just hit send anyway,0.2980000078678131,0.4189999997615814,0.28200000524520874
if 10m people sign up for twitter blue elon just added 1b arr to the company highly probable imo,0.017999999225139618,0.722000002861023,0.25999999046325684
i love that the twitter community collectively was like fuck twitter blue and shitposted so much that they legit had to suspend it be ungovernable indeed,0.5350000262260437,0.22499999403953552,0.23999999463558197
ok edm twitter recap sullivan king announces next album datsik announces nye show people are buying twitter blue people argue whether this is a good thing or not subtronics announces antifractals tour dates kayzo announces tour atliens announce tour part two ,0.024000000208616257,0.7409999966621399,0.23499999940395355
congratulating someone for a paid subscription of twitter blue is just like congratulating someone for a netflix subscription ,0.0729999989271164,0.6980000138282776,0.2290000021457672
winter has started envying those subscribing to twitter blue for verification you p3 you deserve to be verified,0.257999986410141,0.5189999938011169,0.2240000069141388
i gave in and bought twitter blue now who can i convince to join me,0.11500000208616257,0.6610000133514404,0.22300000488758087
its funny that stephen king was able to tell that twitter blue would fail while twitters new owner has created a worldfamous horror story i say funny i mean utterly hilarious,0.4440000057220459,0.335999995470047,0.2199999988079071
so tempted to buy twitter blue,0.21199999749660492,0.5680000185966492,0.2199999988079071
ranboo update ↳ were not gonna pay for twitter blue but wouldnt it be so funny if we did,0.13899999856948853,0.6420000195503235,0.21899999678134918
all man need now is a correct 15 odds then we nack am 10 cedis den boom twitter blue ,0.06599999964237213,0.7160000205039978,0.21799999475479126
has an genius idea ever backfired more spectacularly than the twitter blue feature,0.4230000078678131,0.3610000014305115,0.21699999272823334
now that twitter blue means that everyone can pretend to be someone else on twitter i can say what i like and pretend it was someone else let me think of something,0.07599999755620956,0.7139999866485596,0.20999999344348907
twitter blue being gone is possibly a sign of twitter healing,0.0860000029206276,0.7080000042915344,0.2070000022649765
twitter blue over notability mmom all i need is strong 10 odds with 10 cedis paww verified,0.10000000149011612,0.6949999928474426,0.20499999821186066
verified automatically i already had twitter blue at 499month thats why i was able to upload up to 10mins long videos this whole time,0.03799999877810478,0.7590000033378601,0.2029999941587448
this account has been verified for years but because im also a longtime twitter blue subscriber so i can fix typos my verification no longer says its because im a journalist and instead only says im twitter blue good way to screw over your paying customers genius,0.32899999618530273,0.4699999988079071,0.20100000500679016
and elon continued i am spending time with our sales partnerships teams to ensure that twitter continues to be appealing to advertisers yesterday twitter saw dozens of celebrities political figures and major brand accts impersonated through the new twitter blue sub,0.0860000029206276,0.718999981880188,0.19599999487400055
verification mu dstv subscription every month biaa you are kindly reminded that your verification expires in two days kindly pay 8 for renewal thank you from twitter blue ,0.027000000700354576,0.7870000004768372,0.1850000023841858
with the twitter blue algorithm change thingy does that mean that no will notice if i say something like i love coffee and ₐᵣₘₚᵢₜ ,0.057999998331069946,0.7590000033378601,0.18299999833106995
instead of buying twitter blue donate 8 to and support mental health awareness in the games industry ,0.05400000140070915,0.7699999809265137,0.17599999904632568
feel free to mention something that lasted longer than the current twitter blue scheme ill start a chocolate teapot,0.11400000005960464,0.7110000252723694,0.17499999701976776
twitter blue lasted 64 scaramuccis,0.05900000035762787,0.7689999938011169,0.1720000058412552
can everyone still see me wo the twitter blue can i get a hello if you can ॑ ॑c,0.00800000037997961,0.8199999928474426,0.1720000058412552
yo interact if you see this i usually get 2 likes so i wanna see it after twitter blue update,0.024000000208616257,0.8149999976158142,0.16200000047683716
one month of twitter blue usd 799 pushmo for the nintendo 3ds family of systems usd 699,0.010999999940395355,0.828000009059906,0.16099999845027924
when a twitter blue user tweets i sit my white ass down and i listen,0.0860000029206276,0.7549999952316284,0.1589999943971634
twitter blue how are you ,0.014000000432133675,0.8270000219345093,0.1589999943971634
as twitter influencers dey join twitter blue de3 the dollar rise small aa addo d dems go really hear am,0.07400000095367432,0.765999972820282,0.1589999943971634
i love that people are bringing up that twitter blue verification is a bad feature because it cost a overcharging insulin company billion of dollars,0.5910000205039978,0.2529999911785126,0.15600000321865082
if youre in nigeria and want your twitter blue tick you can dm price 5k get done in two mins,0.013000000268220901,0.8309999704360962,0.15600000321865082
stop paying for twitter blue use that 8 to invest follow me for more stock advice,0.24500000476837158,0.6050000190734863,0.15000000596046448
i didnt get twitter blue you may be verified on twitter but are you verified in the eyes of god,0.05900000035762787,0.7950000166893005,0.1469999998807907
dstv 18k light 5k data 5k netflix15k now twitter blue 4k food rent transport money for enjoyment who go fund this adulthood,0.04500000178813934,0.8140000104904175,0.14100000262260437
i dont have twitter blue so no one will see this my thighs almost as thicc as my model ,0.24799999594688416,0.6119999885559082,0.14000000059604645
discord nitro is like twitter blue so discord kittens are just like twitter kittens,0.061000000685453415,0.7990000247955322,0.14000000059604645
people bragging about having twitter blue have the same energy as me showing up to pe in year 9 wearing fourstripe adidap joggers my mum got for £399 from redhill market,0.23100000619888306,0.6299999952316284,0.13899999856948853
medikal to add twitter blue to his next song lyrics who says no,0.06499999761581421,0.796999990940094,0.1379999965429306
since my tweets are getting surpressed because i dont have twitter blue no one will see that i actually enjoy pineapple on pizza,0.32199999690055847,0.5490000247955322,0.1289999932050705
there is no shame in paying for twitter blue some people still pay to watch kabutey perform 2014 songs in 2022 team blue,0.2639999985694885,0.609000027179718,0.12800000607967377
the announcement was posted on slack an update on what we did tonight hid the entry point to twitter blue added the official label for only advertisers note here is at least one way for users to sign up for blue legacy blue users can go to subscriptions and upgrade 2,0.008999999612569809,0.8659999966621399,0.125
we need twitter blue in the uae asap,0.21199999749660492,0.6629999876022339,0.125
i have a theory if i dont buy twitter blue elon musk would never interact with me it is true ,0.28600001335144043,0.5899999737739563,0.12300000339746475
twitter ought to be a public service run by a nonprofit ala wikimedia commons i pay more per month for wikipedia than twitter blue costs and i dont feel shitty about it either,0.29100000858306885,0.5910000205039978,0.11800000071525574
say hi if u can see this pls twitter blue dont clown mi i cant buy you,0.4449999928474426,0.43799999356269836,0.11699999868869781
adey contemplate dstv subscription or twitter blue i for choose wisely,0.08699999749660492,0.7960000038146973,0.11699999868869781
hey legends theres a lot of shame attached to wanting to try out twitter blue i wanted to clarify a few things i appreciate if you take time to read but its okay if not #savelegendsoftomorrow,0.30399999022483826,0.5789999961853027,0.11599999666213989
hot take all this chaos around the twitter blue verified badges was part of the plan the amount of earned media this is generating is insane millions of tweets news articles tv stories etc twitter is the focus of the conversation a bit of chaos to breathe new life,0.3889999985694885,0.4970000088214874,0.11400000005960464
impersonators got twitter blue checks today for rudy w giuliani oj simpson dave chappelle nintendo valve software elon musk george w bush donald trump satan god mark zuckerberg president biden ben shapiro ted cruz lebron james no way twitters gatekeepers can keep up,0.14300000667572021,0.7450000047683716,0.11100000143051147
instead of paying for twitter blue why not pay me 8 and ill do a quick sketch of any ocpcnpc you want i mean it just comment on the thread and like give me a ref or description or pinterest board or anything,0.06300000101327896,0.8259999752044678,0.10999999940395355
james and barty would subscribe to twitter blue,0.03400000184774399,0.8560000061988831,0.10999999940395355
im sending twitter blue to the first 20 people who follow me ,0.04899999871850014,0.8399999737739563,0.10999999940395355
would pay for twitter blue if it offered a larger mute button on videos so i dont have to watch everything ive just tried to silence,0.3840000033378601,0.5049999952316284,0.10999999940395355
james wilson would def pay for twitter blue,0.14399999380111694,0.746999979019165,0.10899999737739563
only twitter blue users can reply dont worry other users can to this was a joke,0.14300000667572021,0.7480000257492065,0.10899999737739563
if you need a laugh this morning elons idea of curbing abuse for twitter blue was predicated on if you get suspended i keep your 8 and i think after a twelvehour session with puppets and background music he finally grasped the idea of credit card chargebacks,0.38999998569488525,0.5090000033378601,0.10100000351667404
things you can do with 8 instead of buying twitter blue a thread ,0.0689999982714653,0.8299999833106995,0.10100000351667404
people complaining about others whove gone for twitter blue heres my take its their money why do you care the benefits of twitter blue for a creator aside the tick look solid most can write the 8 off as an expense people quick to judge before they even research ,0.4659999907016754,0.4320000112056732,0.10100000351667404
abeg shey family plan dey for this twitter blue,0.15299999713897705,0.7480000257492065,0.0989999994635582
julian would buy twitter blue fron mikes computer,0.04899999871850014,0.8539999723434448,0.09700000286102295
guys i paid for twitter blue i am the real coldsteel fnf,0.3889999985694885,0.5139999985694885,0.09600000083446503
i think elon is just marketing apple by making twitter blue only available for ios,0.20800000429153442,0.6980000138282776,0.09399999678134918
generictwitterblueposttxt,0.05999999865889549,0.847000002861023,0.09300000220537186
why do i need twitter blue when my father sits in heaven beyond the blue skies,0.23100000619888306,0.6759999990463257,0.09200000017881393
entourage episode where johnny drama pays for twitter blue verification,0.03099999949336052,0.878000020980835,0.09099999815225601
dont pay 8 for twitter blue or whatever when you can pay me in steam games and hear me ramble 247 about whatever stupid thing made me stupidly happy that day please buy me steam games no one has ever done it for me before ill give you the money back just gift me something tωt,0.6430000066757202,0.2669999897480011,0.09099999815225601
update twitter blue has been pulled it lasted considerably less time than a lettuce,0.3100000023841858,0.5989999771118164,0.09099999815225601
719 rupees a month will be the charge to have twitter blue in india which comes with a verified tick yearly cost 8628 rupees open for apple users as of now ,0.017999999225139618,0.890999972820282,0.09099999815225601
i will not be giving money to other billionaires therefore i wont be buying twitter blue i should be the only billionaire earning that kind of money no one should be trying to oneup me like monsieur elon musk is,0.4090000092983246,0.5009999871253967,0.09000000357627869
in the new twitter blue you need to upgrade to twitter blue pro to impersonate global corporations,0.23899999260902405,0.6700000166893005,0.09000000357627869
just checked my twitter app cant buy twitter blue anymore well that was fast,0.4650000035762787,0.44600000977516174,0.09000000357627869
hey when will twitter blue be available in nigeria,0.03500000014901161,0.8740000128746033,0.09000000357627869
since the twitter blue subscription isnt available for purchase anymore so does that mean we won,0.09700000286102295,0.8140000104904175,0.08900000154972076
i cant change my profile name i guess because of twitter blueverification but i no longer have 61 apes i have 56 now i am preparing to place competitive bids on the benddao auctions 14 ongoing ive already made 774 eth in first bid bonuses feel free to price me out ,0.07400000095367432,0.8370000123977661,0.08900000154972076
dont buy twitter blue spend your money on me,0.23399999737739563,0.6779999732971191,0.08799999952316284
twitter blue is actually 1149 in australia eep,0.08100000023841858,0.8309999704360962,0.08799999952316284
twitter blue lasted 37 mins,0.1599999964237213,0.7519999742507935,0.08799999952316284
waiting patiently for those who cant keep up payment every month for the twitter bluethe badge vanish pɛ you go hear am waaa,0.29100000858306885,0.6200000047683716,0.08799999952316284
if twitter blue becomes available in nigeria will you pay to verify your account,0.04399999976158142,0.8690000176429749,0.08699999749660492
so i got the twitter blue thingy because this is my business and i cant afford to lose clients or growth because of this i know many artists are doing the same please dont hate on them for it,0.46799999475479126,0.44600000977516174,0.0860000029206276
breaking internal logs show that more than 140000 accounts have signed up for the new 8 a month twitter blue and thats just ios users in america over 2 days,0.0820000022649765,0.8320000171661377,0.0860000029206276
hi while youre at democratizing the bird could you reverse the twitter api policy changes data journalists used to be able to download historic twitter data but now cant as one of the users who chose to support twitter blue id appreciate free api access thx,0.2709999978542328,0.6430000066757202,0.0860000029206276
instead of signing up for twitter blue ill be sending that money to senator warnocks runoff campaign,0.2150000035762787,0.6990000009536743,0.0860000029206276
twitter blue is the tsa precheck of social media,0.1469999998807907,0.7689999938011169,0.08399999886751175
the wildest part of musks attempts to monetise twitter and users is that if hed streamed his car crash of an emergency meeting as a paid subscription hed have made more money than off all of twitter blue,0.39100000262260437,0.5260000228881836,0.08299999684095383
i did not sus cribe to twitter blue i am involved in government matters guys,0.07199999690055847,0.847000002861023,0.08100000023841858
when other countries can activate twitter blue ,0.04699999839067459,0.8730000257492065,0.07999999821186066
theres legacy verified account and theres twitter blue subscribers,0.010999999940395355,0.9100000262260437,0.07900000363588333
new development if you click on a blue check of someone who bought it it now says the person is verified because they subscribed to twitter blue excepttwitter is doing no verification theyre just saying that,0.06700000166893005,0.8550000190734863,0.07800000160932541
since twitter blue is cancelled already it seems like a good time to call your credit card company and get your 8 back to continue proving the point,0.4480000138282776,0.4740000069141388,0.07800000160932541
we have come to a point where a blue tick is dividing us do what you think is best for you if you think you will benefit from this feature subscribe it not dont tell others what they should or should not do subscribing to twitter blue should be your personal decision,0.3160000145435333,0.6060000061988831,0.07800000160932541
my twitter blue turned into official twitter government,0.17000000178813934,0.7519999742507935,0.07800000160932541
kenji would pay for twitter blue ,0.09600000083446503,0.8270000219345093,0.07699999958276749
why buy a subscription to twitter blue for 8 when you can buy yakuza 0 which is currently on sale for 5,0.14100000262260437,0.7829999923706055,0.07599999755620956
twitter blue netflix hotstar prime just elon musk things,0.1459999978542328,0.7799999713897705,0.07400000095367432
tell me one thing you would prefer to buy at 8 instead of buying twitter blue note you can mention anything provided it should not be more than 8,0.20399999618530273,0.722000002861023,0.07400000095367432
if you follow me and have a check i check your profile if your check is because you gave money to musk for it through twitter blue i block you even if we have followed each other for forever even if i personally know you thanks for coming to my ted talk,0.3540000021457672,0.5730000138282776,0.0729999989271164
very soon all those with the old verification are going to pay just like the twitter blue subscribers,0.210999995470047,0.7170000076293945,0.07199999690055847
aaaaaand twitter blue is gone lol,0.5699999928474426,0.35899999737739563,0.07100000232458115
ngl i just de wait for one twitter ng mf to pay for twitter blue,0.3089999854564667,0.6200000047683716,0.07100000232458115
how can i subscribe twitter blue,0.035999998450279236,0.8949999809265137,0.07000000029802322
jjk characters who bought twitter blue gojo for the meme was already verified yuji because gojo did it nobara inumaki to become the ultimate troll panda unironically miwa to feel more relevant todo because yuji did it choso also because yuji did it,0.22200000286102295,0.7070000171661377,0.07000000029802322
should we do giveaway with twitter blue verification subs,0.017000000923871994,0.9129999876022339,0.07000000029802322
since my tweets are being suppressed since i didnt buy twitter blue i can finally say i hope you know how to swim,0.5009999871253967,0.4300000071525574,0.0689999982714653
your mum and your wife both want twitter blue whos £8 a month are you covering,0.16599999368190765,0.7649999856948853,0.0689999982714653
funny how the 8 twitter blue tick caused a 15 billion market cap loss to eli lilly and co us pharmaceutical company,0.41999998688697815,0.5120000243186951,0.06800000369548798
honestly its pretty heartwarming that one of the very first things people did with the twitter blue checkmark was to tank the market caps for several of the absolute worst multinational corps in the world,0.7319999933242798,0.20000000298023224,0.06700000166893005
being a creator as a black woman we are already suppressed with the algorithm i dont think i should be even more suppressed i have so much more work to do in this space so i decided on getting twitter blue please respect everyones decisions,0.49000000953674316,0.4429999887943268,0.06700000166893005
next month every verified tweep will pay 8 even if you already had the badge before twitter blue came i know my mcm sarkodie will lose his verification p33,0.32199999690055847,0.6110000014305115,0.06599999964237213
whats the congratulations about a twitter blue for 100ghc modeɛ oo daabi,0.04600000008940697,0.8889999985694885,0.06499999761581421
is the twt supression really happening if u didnt buy twitter blue cuz i just wanted to say i like knowing those hands will be around my neck yk,0.4230000078678131,0.5130000114440918,0.06499999761581421
twitter blue came out wonder if yall could see this tweet #vtubers,0.05400000140070915,0.8820000290870667,0.06400000303983688
how to make millions trading stocks in 2022 1 pay 8 for twitter blue verification 2 impersonate powell or other fed official 3 open a position 4 tweet some insane unexpected statement about rate hikes 5 get suspended by elon 6 exit profit,0.39399999380111694,0.5440000295639038,0.06199999898672104
chusos career has outlived twitter blue the paid subscription has been removed from the ios app,0.3970000147819519,0.5419999957084656,0.06199999898672104
my explanation in the few hours since i purchased twitter blue ive been blocked and been called an asshole im a writer i sell my book here this is basically my only form of social media i have had more opportunities here on twitter than anywhere else beyond 1,0.6230000257492065,0.3149999976158142,0.06199999898672104
twitter blue verified will no longer be the flex owning the eth thats on the verified shall be the question now is when #siwe,0.11999999731779099,0.8180000185966492,0.06199999898672104
twitter blue is 10month in canada hang on gotta send the worlds richest man 120year before resuming my complaints about taxes being too high and government being the problem,0.5230000019073486,0.41600000858306885,0.061000000685453415
twitter blue in india for rs 719 890 didnt say the price will be set according to the purchasing power of the country,0.04899999871850014,0.890999972820282,0.05999999865889549
someone bought 8 twitter blue tick and wipe out the 15 billion market cap of a big pharmaceutical company in the us insane,0.47200000286102295,0.4690000116825104,0.05900000035762787
step 1 buy thousands of dollars in shorts of major company step 2 buy twitter blue verified account that looks a lot like the companys actual twitter account for 8 step 3 tweet a lie about the companys products finances etc step 4 profit hugely off shorts,0.33899998664855957,0.6019999980926514,0.05900000035762787
elon is only focused on quick wins with this twitter blue thing and not planning long term he will make quick cool money yes but the platform will lose its value and relevance in the long run its only a matter of time,0.5669999718666077,0.37599998712539673,0.05700000002980232
lmfaooo twitter blue is gone,0.597000002861023,0.34700000286102295,0.0560000017285347
the way inflation has been by the time twitter blue gets to android it will be 1999,0.4000000059604645,0.5440000295639038,0.0560000017285347
 visibility test after seeing that twitter blue is out please interact with this post if you see it ,0.024000000208616257,0.9200000166893005,0.0560000017285347
now which wings of fire character would buy twitter blue ,0.06199999898672104,0.8830000162124634,0.054999999701976776
musk has turned off the 8 twitter blue tick how long did that last ,0.07400000095367432,0.8730000257492065,0.052000001072883606
me ankasa i pay for twitter blue aa i will still tweet verified mmom 8 is not easy in this economy uno engage too aa you be hypocrites ,0.43700000643730164,0.5109999775886536,0.052000001072883606
android users no dey see twitter blue verification,0.2150000035762787,0.7329999804496765,0.052000001072883606
is anyone else scrolling down their feed seeing these new twitter blue users thinking to themselves you are exactly who i expected to instantly pay 8 for a tick online,0.4309999942779541,0.5180000066757202,0.050999999046325684
the only problem i see with paying for the twitter blue check mark is will scammers be able to get one too i have no problem paying for it after all we have to pay for internet netflix hulu cable tv why not twitter lol ,0.6159999966621399,0.3330000042915344,0.050999999046325684
twitter blue in india is more costlier than us twitter blue us 8 ₹648 month twitter blue india ₹719 per month,0.32100000977516174,0.6290000081062317,0.050999999046325684
i dont have twitter blue yet can you still see my tweets fam,0.12399999797344208,0.824999988079071,0.050999999046325684
why i subscribed to twitter blue a thread ,0.07500000298023224,0.875,0.05000000074505806
oligarch musk the militaryindustrial complex a fake twitter blue tweet wiped out billions in market value of lockheed martin in one day another fake tweet wiped out billions in market value of eli lilly in one day three cheers for oligarch musk the peoples champion ,0.6349999904632568,0.3149999976158142,0.04899999871850014
twitter blue sounds like a porn site that has a collection of those old blue movies like the emmanuelle series or the ones youd see on tv on friday saturday nights after midnight in canada theyd be on citytv just sayin,0.11599999666213989,0.8360000252723694,0.04800000041723251
those of us who live in indiana know exactly who eli lilly is and the power they yield elons twitter blue verification fiasco just caused eli lillys stock to tank as well as a couple other drug companies too #freshwords,0.4819999933242798,0.47099998593330383,0.04699999839067459
twitter blue users will now pay a 25 surcharge at meltdown as youve clearly got more money than sense,0.6359999775886536,0.31700000166893005,0.04699999839067459
why buy twitter blue when you can buy hatsune miku merchandise,0.14300000667572021,0.8109999895095825,0.04600000008940697
before elon halted twitter blue yesterday only 61000 of the 450m active users on twitter have subscribed according to mashable this would equate to 488k in revenue per month for twitter or 58m a year it would take elon 7586 years to make back his 44b at that rate,0.257999986410141,0.6959999799728394,0.04600000008940697
i am not against twitter blue but can you guys leave a like to confirm you can still see my daily message without a badge zanu pf must go,0.40299999713897705,0.5509999990463257,0.04600000008940697
ghana is hard nyinaa but youre subscribed to twitter blue ei,0.34599998593330383,0.6079999804496765,0.04600000008940697
vtubers without twitter blue be like the phone guy from fnaf,0.24300000071525574,0.7120000123977661,0.04500000178813934
twitter blue balls where you get a blue check but its a simp paying the 8 for you,0.36899998784065247,0.5860000252723694,0.04500000178813934
did you signup for twitter blue,0.041999999433755875,0.9129999876022339,0.04500000178813934
cz did u pay for the twitter blue yet,0.11900000274181366,0.8360000252723694,0.04500000178813934
to twitter blue or not to twitter blue that is the question,0.0729999989271164,0.8830000162124634,0.04399999976158142
breaking economists were earlier advising against purchasing twitter blue ticks for £7 because this time next week you should be able to buy twitter for £7 ,0.32499998807907104,0.6320000290870667,0.0430000014603138
the twitter blue verification chaos on this app today ,0.6880000233650208,0.27000001072883606,0.0430000014603138
yall twitter blue checks looking lmk if stops the bans my #shib ,0.2639999985694885,0.6930000185966492,0.041999999433755875
wait if you got verified before twitter blue do you still have to pay 8 monthly to keep your badge,0.026000000536441803,0.9319999814033508,0.041999999433755875
chale me p3 i download 73 vpn apps but still i no dey see the twitter blue ei ,0.3930000066757202,0.5649999976158142,0.041999999433755875
not getting twitter blue im gonna earn my god damn verification back,0.7540000081062317,0.20600000023841858,0.04100000113248825
suspending twitter blue to address impersonation issues the right choice,0.44699999690055847,0.5120000243186951,0.04100000113248825
who among my mutuals have twitter blue rn,0.026000000536441803,0.9340000152587891,0.04100000113248825
why would you as a man pay elon musk 8 for twitter blue when instead you could pay me 8 simply for being pretty ,0.6470000147819519,0.31299999356269836,0.03999999910593033
should i get twitter blue ,0.054999999701976776,0.906000018119812,0.039000000804662704
which thai actor u think will pay for twitter blue,0.05400000140070915,0.9079999923706055,0.039000000804662704
can you see this tweet with no twitter blue,0.09399999678134918,0.8679999709129333,0.03799999877810478
is it true twitter has stopped twitter blue,0.18299999833106995,0.7799999713897705,0.03700000047683716
is elon musk added fleets to twitter blue i honestly think i would getting it i couldnt give a shit about verification that only helps other people not myself,0.7680000066757202,0.19599999487400055,0.035999998450279236
twitter blue this check mark that yall ever made a gingerbread house them hoes kinda difficult,0.4490000009536743,0.5149999856948853,0.035999998450279236
how is everyone getting these check marks i have a twitter blue account but no check mark what am i missing,0.45100000500679016,0.5130000114440918,0.035999998450279236
what if i get twitter blue,0.17599999904632568,0.7879999876022339,0.035999998450279236
does twitter blue really make a difference,0.3089999854564667,0.656000018119812,0.03500000014901161
wait you can see other peoples bookmarks with twitter blue,0.032999999821186066,0.9319999814033508,0.03500000014901161
to those who can see this post i ask that you dont harass those who get twitter blue the fact is that many folks artists creators ect depend on twitter for things like commissions networking and exposure without it theyre without stable income thank you,0.5740000009536743,0.3919999897480011,0.03400000184774399
how can i subscribe to twitter blue i have 8 i am not using rn,0.1379999965429306,0.828000009059906,0.03400000184774399
if you are wondering what liz truss has been up to since resigning shes been doing some consultancy work for elon musk on twitter blue,0.041999999433755875,0.9229999780654907,0.03400000184774399
i dont have twitter blue can you still see my tweets ,0.16200000047683716,0.8029999732971191,0.03400000184774399
did anyone pay for the twitter blue check mark thingy i was tempted to become the official infamous lucia but decided not to do it ,0.3630000054836273,0.6039999723434448,0.032999999821186066
